id,amount,payment_channel,device_type,transaction_time,location,high_value_tx_count,account_creation_date,is_verified,transaction_time_weekday
TX5951,996134.308966579,mobile,iOS,2024-10-18 12:49:32.900105,"New York, USA",4,2024-09-23 12:49:32.920274,False,Friday
TX5952,314064.74838254025,POS,Android,2024-10-22 12:49:32.900106,"Berlin, Germany",3,2024-07-23 12:49:32.920276,False,Tuesday
TX5953,79517.39113693389,POS,Android,2024-10-24 12:49:32.900109,"New York, USA",8,2024-05-23 12:49:32.920278,False,Thursday
TX5954,6403.964749284279,ATM,Mac,2024-10-25 12:49:32.900111,"Lagos, Nigeria",4,2023-11-21 12:49:32.920280,False,Friday
TX5955,11102.932623239261,web,iOS,2024-10-29 12:49:32.900112,"New York, USA",5,2023-11-16 12:49:32.920282,False,Tuesday
TX5956,457693.19295481825,POS,Android,2024-10-24 12:49:32.900114,"London, UK",5,2024-08-18 12:49:32.920284,False,Thursday
TX5957,535730.6719176563,ATM,Android,2024-10-22 12:49:32.900116,"Berlin, Germany",9,2023-11-21 12:49:32.920286,True,Tuesday
TX5958,217140.87505785032,POS,iOS,2024-10-26 12:49:32.900118,"New York, USA",2,2023-12-11 12:49:32.920288,True,Saturday
TX5959,397007.0334525764,POS,iOS,2024-10-30 12:49:32.900120,"London, UK",9,2024-02-19 12:49:32.920290,True,Wednesday
TX5960,172059.85361292894,mobile,Android,2024-11-12 12:49:32.900122,"Lagos, Nigeria",6,2023-12-02 12:49:32.920292,False,Tuesday
TX5961,34033.555838040964,ATM,Windows,2024-10-31 12:49:32.900124,"Berlin, Germany",7,2024-02-29 12:49:32.920294,False,Thursday
TX5962,429607.2899403912,web,Android,2024-11-05 12:49:32.900126,"Berlin, Germany",4,2024-02-21 12:49:32.920296,True,Tuesday
TX5963,587250.532365674,POS,Windows,2024-10-15 12:49:32.900127,"New York, USA",8,2024-07-31 12:49:32.920298,False,Tuesday
TX5964,911545.0908584205,web,Mac,2024-11-14 12:49:32.900129,"Lagos, Nigeria",1,2024-10-28 12:49:32.920300,True,Thursday
TX5965,394663.8289095291,ATM,Mac,2024-11-04 12:49:32.900131,"Berlin, Germany",9,2024-08-04 12:49:32.920302,True,Monday
TX5966,404371.75174773723,web,Mac,2024-11-07 12:49:32.900133,"London, UK",7,2024-02-10 12:49:32.920304,False,Thursday
TX5967,786982.1557605589,POS,Windows,2024-10-30 12:49:32.900135,"New York, USA",3,2023-11-18 12:49:32.920306,False,Wednesday
TX5968,141905.0034583838,web,Windows,2024-11-04 12:49:32.900137,"Berlin, Germany",5,2024-04-11 12:49:32.920308,True,Monday
TX5969,945029.3227837144,web,Mac,2024-10-31 12:49:32.900139,"Lagos, Nigeria",4,2024-09-16 12:49:32.920310,True,Thursday
TX5970,915140.7914330815,ATM,Android,2024-11-10 12:49:32.900140,"New York, USA",3,2024-03-25 12:49:32.920312,False,Sunday
TX5971,172035.989653408,web,Windows,2024-10-17 12:49:32.900142,"Lagos, Nigeria",9,2024-10-30 12:49:32.920314,False,Thursday
TX5972,244669.40246011986,mobile,iOS,2024-10-20 12:49:32.900144,"London, UK",9,2024-02-24 12:49:32.920316,False,Sunday
TX5973,250334.00297161783,web,Android,2024-11-12 12:49:32.900146,"New York, USA",2,2024-02-19 12:49:32.920318,True,Tuesday
TX5974,344544.4956608062,ATM,Android,2024-11-13 12:49:32.900148,"London, UK",1,2024-05-17 12:49:32.920320,False,Wednesday
TX5975,433020.55511968135,web,iOS,2024-11-06 12:49:32.900150,"New York, USA",1,2024-05-25 12:49:32.920324,False,Wednesday
TX5976,145525.86329406968,ATM,Windows,2024-11-01 12:49:32.900152,"Lagos, Nigeria",5,2024-06-25 12:49:32.920326,False,Friday
TX5977,852158.2168374575,web,Android,2024-11-10 12:49:32.900153,"Lagos, Nigeria",3,2024-05-07 12:49:32.920328,True,Sunday
TX5978,815166.8551391748,mobile,Android,2024-11-03 12:49:32.900155,"New York, USA",3,2024-02-22 12:49:32.920330,True,Sunday
TX5979,919702.4197182811,mobile,Android,2024-10-26 12:49:32.900157,"London, UK",5,2023-12-16 12:49:32.920332,True,Saturday
TX5980,654932.6581015567,web,iOS,2024-11-01 12:49:32.900159,"Lagos, Nigeria",9,2024-04-20 12:49:32.920334,True,Friday
TX5981,821141.1643348561,POS,iOS,2024-10-20 12:49:32.900161,"New York, USA",4,2024-08-28 12:49:32.920336,True,Sunday
TX5982,415482.954524261,web,Mac,2024-10-28 12:49:32.900163,"Berlin, Germany",2,2024-09-21 12:49:32.920338,False,Monday
TX5983,277734.12925968505,mobile,Android,2024-10-19 12:49:32.900165,"London, UK",7,2024-10-22 12:49:32.920340,False,Saturday
TX5984,861726.3931418075,ATM,iOS,2024-10-29 12:49:32.900167,"New York, USA",9,2024-09-21 12:49:32.920342,True,Tuesday
TX5985,752270.4810438417,POS,Windows,2024-11-14 12:49:32.900168,"New York, USA",9,2024-05-22 12:49:32.920344,True,Thursday
TX5986,933041.3991895784,POS,Mac,2024-11-11 12:49:32.900170,"Berlin, Germany",8,2024-07-04 12:49:32.920346,True,Monday
TX5987,121847.3882504894,web,Android,2024-11-05 12:49:32.900172,"Lagos, Nigeria",8,2024-11-03 12:49:32.920348,True,Tuesday
TX5988,830482.6690832126,POS,Windows,2024-11-01 12:49:32.900174,"Berlin, Germany",7,2024-05-07 12:49:32.920349,True,Friday
TX5989,485783.3559124729,mobile,iOS,2024-10-29 12:49:32.900176,"Berlin, Germany",2,2024-06-17 12:49:32.920352,True,Tuesday
TX5990,178560.69217642152,POS,Windows,2024-10-25 12:49:32.900178,"Berlin, Germany",8,2024-11-09 12:49:32.920354,False,Friday
TX5991,586919.8014194566,POS,Android,2024-10-21 12:49:32.900180,"Lagos, Nigeria",5,2024-11-11 12:49:32.920355,False,Monday
TX5992,685555.7668324537,POS,Android,2024-10-21 12:49:32.900181,"London, UK",9,2024-10-30 12:49:32.920357,True,Monday
TX5993,667087.51001636,ATM,iOS,2024-10-29 12:49:32.900183,"Berlin, Germany",3,2024-04-19 12:49:32.920359,False,Tuesday
TX5994,102523.40293318559,ATM,iOS,2024-10-26 12:49:32.900185,"New York, USA",8,2024-07-01 12:49:32.920361,False,Saturday
TX5995,397632.02476556064,web,Mac,2024-10-15 12:49:32.900187,"Berlin, Germany",5,2024-05-01 12:49:32.920363,False,Tuesday
TX5996,702886.7529930846,mobile,Windows,2024-10-15 12:49:32.900189,"London, UK",3,2024-05-27 12:49:32.920365,True,Tuesday
TX5997,404640.10127109184,web,Windows,2024-11-11 12:49:32.900191,"New York, USA",6,2024-05-19 12:49:32.920367,True,Monday
TX5998,497434.9314092013,mobile,iOS,2024-10-30 12:49:32.900193,"Lagos, Nigeria",4,2024-01-15 12:49:32.920369,False,Wednesday
TX5999,201588.23196325448,web,Windows,2024-11-02 12:49:32.900195,"Berlin, Germany",2,2024-04-04 12:49:32.920371,False,Saturday
TX6000,103763.32016423142,ATM,Windows,2024-11-04 12:49:32.900197,"Lagos, Nigeria",7,2024-04-09 12:49:32.920373,True,Monday
TX6001,63033.37632270245,POS,Android,2024-10-27 12:49:32.900199,"Berlin, Germany",4,2024-10-09 12:49:32.920375,False,Sunday
TX6002,998335.6539497719,web,Windows,2024-10-27 12:49:32.900200,"New York, USA",3,2024-01-01 12:49:32.920377,False,Sunday
TX6003,576451.2648305962,ATM,Windows,2024-11-09 12:49:32.900202,"London, UK",6,2024-04-09 12:49:32.920379,False,Saturday
TX6004,507768.4953443611,ATM,Android,2024-11-02 12:49:32.900204,"New York, USA",4,2024-10-21 12:49:32.920381,True,Saturday
TX6005,593180.3684100512,ATM,Windows,2024-11-04 12:49:32.900206,"London, UK",4,2024-09-19 12:49:32.920382,False,Monday
TX6006,885524.3922662801,POS,Mac,2024-10-21 12:49:32.900208,"New York, USA",8,2024-04-23 12:49:32.920384,True,Monday
TX6007,246684.6286954829,mobile,Windows,2024-10-30 12:49:32.900210,"Berlin, Germany",6,2024-08-31 12:49:32.920386,True,Wednesday
TX6008,214949.73972423363,POS,Android,2024-10-26 12:49:32.900212,"London, UK",2,2024-10-06 12:49:32.920388,True,Saturday
TX6009,433542.27477209875,web,Mac,2024-10-28 12:49:32.900214,"Berlin, Germany",7,2024-04-12 12:49:32.920390,True,Monday
TX6010,862545.1392647092,POS,Android,2024-10-17 12:49:32.900215,"Berlin, Germany",2,2023-12-13 12:49:32.920392,True,Thursday
TX6011,881645.4772712133,mobile,Windows,2024-11-03 12:49:32.900217,"Berlin, Germany",1,2023-12-28 12:49:32.920394,False,Sunday
TX6012,844578.4607715623,ATM,iOS,2024-10-22 12:49:32.900219,"Berlin, Germany",7,2024-06-06 12:49:32.920396,True,Tuesday
TX6013,879164.0441528268,POS,iOS,2024-11-08 12:49:32.900221,"Lagos, Nigeria",1,2024-03-10 12:49:32.920398,False,Friday
TX6014,307186.1409671134,mobile,Windows,2024-11-14 12:49:32.900223,"London, UK",2,2024-01-19 12:49:32.920400,False,Thursday
TX6015,213870.8886945824,web,iOS,2024-10-28 12:49:32.900225,"London, UK",8,2024-10-18 12:49:32.920402,True,Monday
TX6016,459633.69453837944,POS,Android,2024-11-06 12:49:32.900227,"Lagos, Nigeria",4,2024-11-09 12:49:32.920404,True,Wednesday
TX6017,732628.2498258596,POS,iOS,2024-10-17 12:49:32.900228,"Berlin, Germany",2,2024-08-21 12:49:32.920406,True,Thursday
TX6018,441395.257573776,mobile,Android,2024-11-12 12:49:32.900230,"Berlin, Germany",4,2024-02-22 12:49:32.920408,False,Tuesday
TX6019,741793.7317878066,POS,Windows,2024-11-05 12:49:32.900232,"Berlin, Germany",7,2024-07-28 12:49:32.920410,True,Tuesday
TX6020,790953.0219636217,POS,Mac,2024-10-21 12:49:32.900234,"London, UK",8,2024-07-03 12:49:32.920412,False,Monday
TX6021,45333.032503382026,mobile,iOS,2024-10-20 12:49:32.900236,"London, UK",8,2024-09-02 12:49:32.920414,False,Sunday
TX6022,451149.3501662263,POS,Mac,2024-11-04 12:49:32.900238,"New York, USA",1,2023-12-15 12:49:32.920416,False,Monday
TX6023,614593.74061189,web,Windows,2024-10-20 12:49:32.900240,"Berlin, Germany",7,2024-03-03 12:49:32.920417,True,Sunday
TX6024,478547.5552679977,POS,Android,2024-11-01 12:49:32.900242,"London, UK",9,2024-05-02 12:49:32.920419,True,Friday
TX6025,710057.0859551551,web,Android,2024-11-01 12:49:32.900243,"New York, USA",5,2024-09-30 12:49:32.920421,False,Friday
TX6026,724901.8018283445,POS,Windows,2024-11-14 12:49:32.900245,"New York, USA",2,2024-02-29 12:49:32.920423,True,Thursday
TX6027,414138.48197317094,mobile,Mac,2024-10-22 12:49:32.900247,"New York, USA",5,2024-02-25 12:49:32.920425,False,Tuesday
TX6028,847661.5041962363,POS,Mac,2024-11-01 12:49:32.900249,"Berlin, Germany",9,2024-09-20 12:49:32.920427,True,Friday
TX6029,684468.015724925,web,Android,2024-10-30 12:49:32.900255,"London, UK",2,2024-07-15 12:49:32.920429,False,Wednesday
TX6030,208544.30760199454,ATM,Android,2024-10-27 12:49:32.900257,"New York, USA",3,2024-06-17 12:49:32.920431,False,Sunday
TX6031,97371.0836744596,web,iOS,2024-11-08 12:49:32.900259,"New York, USA",3,2024-05-07 12:49:32.920433,False,Friday
TX6032,619242.04178692,ATM,Mac,2024-11-06 12:49:32.900261,"London, UK",6,2024-06-03 12:49:32.920435,True,Wednesday
TX6033,172796.71959342534,mobile,Mac,2024-11-01 12:49:32.900263,"Berlin, Germany",4,2024-01-25 12:49:32.920437,False,Friday
TX6034,282425.3583088932,web,iOS,2024-11-04 12:49:32.900264,"London, UK",7,2024-03-05 12:49:32.920440,False,Monday
TX6035,356110.48873667704,POS,Mac,2024-11-12 12:49:32.900266,"London, UK",4,2024-08-25 12:49:32.920441,False,Tuesday
TX6036,93042.87157141701,web,Android,2024-10-21 12:49:32.900268,"New York, USA",5,2023-12-13 12:49:32.920443,True,Monday
TX6037,242524.4399188464,ATM,Android,2024-11-04 12:49:32.900270,"London, UK",4,2024-02-04 12:49:32.920445,True,Monday
TX6038,516114.98581421596,POS,iOS,2024-11-08 12:49:32.900272,"New York, USA",9,2024-03-16 12:49:32.920447,True,Friday
TX6039,801385.5793273883,mobile,Mac,2024-10-26 12:49:32.900274,"London, UK",8,2024-01-23 12:49:32.920449,False,Saturday
TX6040,656679.2893482571,mobile,Windows,2024-11-07 12:49:32.900276,"New York, USA",5,2024-04-07 12:49:32.920451,True,Thursday
TX6041,193282.26050711577,POS,Mac,2024-10-15 12:49:32.900277,"New York, USA",2,2024-03-12 12:49:32.920453,True,Tuesday
TX6042,866954.4149652605,ATM,Mac,2024-10-23 12:49:32.900279,"London, UK",9,2024-03-08 12:49:32.920455,True,Wednesday
TX6043,575989.5115137717,POS,Windows,2024-11-09 12:49:32.900281,"Lagos, Nigeria",3,2024-07-19 12:49:32.920457,True,Saturday
TX6044,278212.5805256737,POS,Mac,2024-10-30 12:49:32.900283,"Berlin, Germany",1,2023-11-30 12:49:32.920459,False,Wednesday
TX6045,744178.2724084108,ATM,Android,2024-11-07 12:49:32.900285,"New York, USA",9,2024-10-11 12:49:32.920461,True,Thursday
TX6046,333591.25105425937,ATM,Windows,2024-11-12 12:49:32.900287,"Lagos, Nigeria",6,2024-04-10 12:49:32.920463,False,Tuesday
TX6047,879142.9653109207,mobile,Android,2024-11-08 12:49:32.900289,"London, UK",6,2024-01-11 12:49:32.920465,True,Friday
TX6048,524499.3094848181,web,Android,2024-11-03 12:49:32.900291,"Lagos, Nigeria",5,2024-08-27 12:49:32.920466,False,Sunday
TX6049,745710.2155989045,POS,Windows,2024-11-11 12:49:32.900292,"New York, USA",3,2024-07-09 12:49:32.920468,True,Monday
TX6050,797770.0633760307,POS,iOS,2024-10-19 12:49:32.900294,"Lagos, Nigeria",1,2024-09-14 12:49:32.920470,False,Saturday
TX6051,96846.02567036092,web,Android,2024-11-09 12:49:32.900296,"London, UK",1,2024-04-15 12:49:32.920472,False,Saturday
TX6052,65854.45941688733,mobile,Windows,2024-11-01 12:49:32.900298,"New York, USA",5,2024-07-26 12:49:32.920474,False,Friday
TX6053,387253.64219752944,POS,Android,2024-11-01 12:49:32.900300,"Berlin, Germany",5,2024-07-23 12:49:32.920476,False,Friday
TX6054,174427.05043838144,POS,Android,2024-10-19 12:49:32.900302,"Berlin, Germany",5,2024-06-26 12:49:32.920478,True,Saturday
TX6055,968853.8198007197,web,Mac,2024-10-22 12:49:32.900304,"Lagos, Nigeria",4,2024-02-22 12:49:32.920480,True,Tuesday
TX6056,506014.12792572466,ATM,Mac,2024-10-19 12:49:32.900306,"Lagos, Nigeria",3,2024-07-20 12:49:32.920482,True,Saturday
TX6057,800496.9072856175,mobile,iOS,2024-11-07 12:49:32.900307,"Lagos, Nigeria",9,2024-01-30 12:49:32.920484,True,Thursday
TX6058,319952.1261720535,web,Android,2024-11-12 12:49:32.900309,"Lagos, Nigeria",2,2024-05-20 12:49:32.920486,True,Tuesday
TX6059,982164.4553877709,ATM,Windows,2024-11-06 12:49:32.900311,"New York, USA",5,2024-03-06 12:49:32.920490,False,Wednesday
TX6060,697177.1541216503,ATM,Windows,2024-10-18 12:49:32.900313,"Berlin, Germany",5,2024-08-16 12:49:32.920493,True,Friday
TX6061,429076.9446927413,POS,Android,2024-10-26 12:49:32.900315,"Lagos, Nigeria",1,2024-03-08 12:49:32.920494,True,Saturday
TX6062,135528.8844021035,mobile,iOS,2024-11-07 12:49:32.900317,"New York, USA",3,2024-08-09 12:49:32.920496,False,Thursday
TX6063,327822.87789091317,mobile,Mac,2024-11-05 12:49:32.900319,"Lagos, Nigeria",5,2024-01-01 12:49:32.920498,False,Tuesday
TX6064,867909.3236424256,ATM,Android,2024-11-03 12:49:32.900320,"Berlin, Germany",2,2024-03-05 12:49:32.920500,True,Sunday
TX6065,555586.9991116131,web,Windows,2024-11-07 12:49:32.900322,"Lagos, Nigeria",1,2024-03-25 12:49:32.920502,False,Thursday
TX6066,335075.64476016286,ATM,iOS,2024-10-21 12:49:32.900324,"New York, USA",8,2024-10-10 12:49:32.920504,True,Monday
TX6067,861361.931042946,POS,iOS,2024-10-30 12:49:32.900326,"New York, USA",6,2024-10-01 12:49:32.920506,False,Wednesday
TX6068,731769.4219789947,mobile,Windows,2024-10-28 12:49:32.900328,"London, UK",2,2023-12-24 12:49:32.920508,False,Monday
TX6069,924706.5550754071,ATM,Mac,2024-11-13 12:49:32.900330,"Berlin, Germany",7,2024-07-24 12:49:32.920510,False,Wednesday
TX6070,45360.15494546574,ATM,iOS,2024-10-16 12:49:32.900332,"London, UK",9,2024-10-21 12:49:32.920512,False,Wednesday
TX6071,323075.14139569027,POS,iOS,2024-10-26 12:49:32.900334,"Berlin, Germany",7,2024-04-09 12:49:32.920514,False,Saturday
TX6072,838537.1450962625,mobile,Mac,2024-11-02 12:49:32.900335,"Lagos, Nigeria",8,2024-03-02 12:49:32.920516,False,Saturday
TX6073,212423.17659975972,POS,Mac,2024-11-08 12:49:32.900337,"Berlin, Germany",9,2024-01-23 12:49:32.920518,False,Friday
TX6074,97207.55681917319,POS,Windows,2024-11-05 12:49:32.900339,"London, UK",6,2024-11-02 12:49:32.920520,True,Tuesday
TX6075,358238.1576758577,mobile,Mac,2024-10-19 12:49:32.900341,"Lagos, Nigeria",2,2024-02-28 12:49:32.920522,True,Saturday
TX6076,537112.4970198346,mobile,Windows,2024-10-28 12:49:32.900343,"Lagos, Nigeria",1,2024-04-19 12:49:32.920524,False,Monday
TX6077,877596.5677842606,ATM,iOS,2024-10-30 12:49:32.900345,"Lagos, Nigeria",8,2023-12-13 12:49:32.920526,True,Wednesday
TX6078,323603.80474571337,mobile,Mac,2024-10-22 12:49:32.900347,"Lagos, Nigeria",3,2024-01-29 12:49:32.920528,False,Tuesday
TX6079,974694.1099590597,ATM,Windows,2024-10-26 12:49:32.900349,"Berlin, Germany",7,2024-04-22 12:49:32.920530,True,Saturday
TX6080,67896.54171267299,web,iOS,2024-10-20 12:49:32.900351,"New York, USA",1,2024-04-25 12:49:32.920531,True,Sunday
TX6081,731097.6289501754,ATM,iOS,2024-11-13 12:49:32.900352,"New York, USA",5,2024-08-13 12:49:32.920533,True,Wednesday
TX6082,617471.5108569218,mobile,Android,2024-11-05 12:49:32.900354,"Lagos, Nigeria",8,2024-02-23 12:49:32.920535,True,Tuesday
TX6083,318856.9256498893,ATM,iOS,2024-11-05 12:49:32.900356,"New York, USA",1,2024-04-22 12:49:32.920538,True,Tuesday
TX6084,149043.05588621902,mobile,Mac,2024-11-10 12:49:32.900358,"Berlin, Germany",5,2024-10-07 12:49:32.920540,False,Sunday
TX6085,150195.45830687616,web,iOS,2024-11-10 12:49:32.900360,"New York, USA",2,2024-10-07 12:49:32.920541,False,Sunday
TX6086,202939.425996438,POS,Mac,2024-10-31 12:49:32.900362,"London, UK",6,2024-01-14 12:49:32.920544,False,Thursday
TX6087,720796.2438775968,POS,iOS,2024-10-20 12:49:32.900364,"London, UK",4,2024-02-10 12:49:32.920546,True,Sunday
TX6088,37556.10223743096,web,Android,2024-11-08 12:49:32.900365,"Berlin, Germany",9,2024-05-05 12:49:32.920548,False,Friday
TX6089,476751.27297898376,POS,iOS,2024-11-06 12:49:32.900367,"New York, USA",7,2024-02-26 12:49:32.920550,False,Wednesday
TX6090,738153.0835238864,web,Windows,2024-11-13 12:49:32.900369,"New York, USA",7,2024-06-23 12:49:32.920552,True,Wednesday
TX6091,418029.22394993936,ATM,iOS,2024-11-12 12:49:32.900371,"Lagos, Nigeria",1,2024-04-19 12:49:32.920554,False,Tuesday
TX6092,720133.9464906532,POS,iOS,2024-11-11 12:49:32.900373,"New York, USA",3,2024-07-06 12:49:32.920556,True,Monday
TX6093,814515.1907783492,POS,Mac,2024-10-22 12:49:32.900375,"Lagos, Nigeria",1,2023-11-30 12:49:32.920558,False,Tuesday
TX6094,428310.0560885126,POS,Android,2024-11-11 12:49:32.900377,"London, UK",3,2023-11-30 12:49:32.920560,True,Monday
TX6095,546344.2978686726,POS,Windows,2024-10-16 12:49:32.900378,"London, UK",4,2023-12-02 12:49:32.920562,False,Wednesday
TX6096,671025.0756263062,ATM,iOS,2024-11-13 12:49:32.900380,"London, UK",5,2024-04-27 12:49:32.920564,True,Wednesday
TX6097,466565.9676420865,ATM,iOS,2024-11-06 12:49:32.900382,"London, UK",9,2024-02-28 12:49:32.920566,False,Wednesday
TX6098,91905.3982707812,POS,Windows,2024-11-13 12:49:32.900384,"London, UK",7,2024-02-21 12:49:32.920568,False,Wednesday
TX6099,469382.30793065974,mobile,Windows,2024-10-25 12:49:32.900386,"New York, USA",3,2023-12-07 12:49:32.920570,True,Friday
TX6100,283321.09200590116,POS,Android,2024-11-09 12:49:32.900388,"London, UK",1,2024-03-04 12:49:32.920572,True,Saturday
TX6101,724119.0405021692,web,Windows,2024-10-23 12:49:32.900390,"Lagos, Nigeria",5,2024-09-27 12:49:32.920574,False,Wednesday
TX6102,113912.07759825604,POS,Android,2024-11-07 12:49:32.900391,"London, UK",8,2024-03-26 12:49:32.920576,False,Thursday
TX6103,389884.061419321,POS,Windows,2024-10-24 12:49:32.900393,"New York, USA",2,2024-05-14 12:49:32.920578,False,Thursday
TX6104,996587.6794942276,POS,Windows,2024-11-12 12:49:32.900395,"Berlin, Germany",9,2024-07-20 12:49:32.920579,False,Tuesday
TX6105,123448.3425089719,web,iOS,2024-10-27 12:49:32.900397,"Lagos, Nigeria",3,2024-01-27 12:49:32.920581,True,Sunday
TX6106,500958.727929731,POS,Mac,2024-11-14 12:49:32.900399,"Berlin, Germany",5,2024-07-19 12:49:32.920583,False,Thursday
TX6107,786070.2413717668,web,Android,2024-10-18 12:49:32.900401,"Berlin, Germany",9,2023-12-26 12:49:32.920585,True,Friday
TX6108,60794.659138630464,ATM,Mac,2024-10-15 12:49:32.900403,"New York, USA",4,2024-02-26 12:49:32.920587,True,Tuesday
TX6109,576430.0225160733,POS,iOS,2024-11-05 12:49:32.900404,"London, UK",7,2024-03-01 12:49:32.920589,True,Tuesday
TX6110,842334.465690662,mobile,Android,2024-11-08 12:49:32.900406,"Berlin, Germany",1,2024-09-07 12:49:32.920591,False,Friday
TX6111,613242.3018192849,ATM,Android,2024-11-08 12:49:32.900408,"London, UK",3,2024-02-03 12:49:32.920593,False,Friday
TX6112,641089.9091566717,ATM,Android,2024-10-22 12:49:32.900410,"Lagos, Nigeria",3,2024-05-15 12:49:32.920595,True,Tuesday
TX6113,170148.02499312296,ATM,Windows,2024-11-12 12:49:32.900412,"New York, USA",8,2024-07-01 12:49:32.920597,True,Tuesday
TX6114,183804.9571328044,mobile,Android,2024-11-11 12:49:32.900414,"Berlin, Germany",7,2024-10-10 12:49:32.920599,False,Monday
TX6115,858494.0284823102,web,iOS,2024-11-12 12:49:32.900418,"London, UK",1,2024-02-25 12:49:32.920601,False,Tuesday
TX6116,623342.517191679,web,iOS,2024-10-24 12:49:32.900420,"Lagos, Nigeria",9,2024-10-09 12:49:32.920603,False,Thursday
TX6117,244847.8750970121,web,Android,2024-10-27 12:49:32.900422,"Berlin, Germany",3,2023-12-10 12:49:32.920605,True,Sunday
TX6118,521886.3472778171,POS,Windows,2024-11-12 12:49:32.900424,"London, UK",5,2024-07-26 12:49:32.920607,False,Tuesday
TX6119,88679.31496978624,POS,Windows,2024-10-25 12:49:32.900426,"New York, USA",8,2024-04-01 12:49:32.920609,True,Friday
TX6120,544935.0393556142,mobile,iOS,2024-10-30 12:49:32.900428,"London, UK",4,2024-08-02 12:49:32.920611,False,Wednesday
TX6121,65145.70560222412,web,iOS,2024-11-05 12:49:32.900430,"London, UK",4,2024-01-05 12:49:32.920613,True,Tuesday
TX6122,262689.8616942308,mobile,Windows,2024-11-06 12:49:32.900432,"Berlin, Germany",2,2024-09-14 12:49:32.920615,True,Wednesday
TX6123,695204.8623827909,ATM,Mac,2024-10-19 12:49:32.900433,"Berlin, Germany",6,2024-04-16 12:49:32.920616,False,Saturday
TX6124,775500.2394068436,POS,Windows,2024-11-04 12:49:32.900435,"Lagos, Nigeria",3,2024-04-12 12:49:32.920618,True,Monday
TX6125,951019.6539897899,POS,iOS,2024-11-11 12:49:32.900437,"London, UK",8,2024-02-13 12:49:32.920620,True,Monday
TX6126,687529.0879676449,web,Android,2024-11-07 12:49:32.900439,"Berlin, Germany",8,2024-10-26 12:49:32.920622,False,Thursday
TX6127,431452.5915110992,web,Windows,2024-11-08 12:49:32.900441,"New York, USA",4,2024-01-05 12:49:32.920624,True,Friday
TX6128,824300.7671488903,ATM,Android,2024-10-28 12:49:32.900443,"London, UK",5,2024-08-22 12:49:32.920626,False,Monday
TX6129,622389.7696522967,ATM,iOS,2024-10-15 12:49:32.900445,"London, UK",9,2024-06-26 12:49:32.920628,True,Tuesday
TX6130,697140.1051746625,mobile,Android,2024-10-24 12:49:32.900446,"Lagos, Nigeria",5,2024-08-25 12:49:32.920630,False,Thursday
TX6131,853576.2059642252,mobile,iOS,2024-11-01 12:49:32.900448,"London, UK",7,2024-06-01 12:49:32.920632,True,Friday
TX6132,859141.3861524382,web,Mac,2024-10-18 12:49:32.900450,"Berlin, Germany",8,2024-04-26 12:49:32.920634,False,Friday
TX6133,367748.9246431437,web,iOS,2024-11-05 12:49:32.900452,"London, UK",8,2024-02-19 12:49:32.920636,False,Tuesday
TX6134,571559.3064997304,web,iOS,2024-10-16 12:49:32.900454,"Lagos, Nigeria",1,2024-06-29 12:49:32.920638,False,Wednesday
TX6135,431100.3181269525,mobile,Android,2024-11-03 12:49:32.900456,"Berlin, Germany",4,2024-02-20 12:49:32.920640,False,Sunday
TX6136,764034.0583882137,POS,Mac,2024-10-25 12:49:32.900458,"Lagos, Nigeria",7,2024-04-05 12:49:32.920642,True,Friday
TX6137,652531.1230699688,mobile,Android,2024-10-27 12:49:32.900459,"Lagos, Nigeria",3,2023-12-17 12:49:32.920644,True,Sunday
TX6138,62920.352940497476,web,iOS,2024-11-08 12:49:32.900461,"Lagos, Nigeria",8,2024-04-16 12:49:32.920646,True,Friday
TX6139,16729.675294342884,ATM,Windows,2024-10-24 12:49:32.900463,"Lagos, Nigeria",9,2024-06-09 12:49:32.920648,False,Thursday
TX6140,965270.4597588432,mobile,Android,2024-11-13 12:49:32.900465,"Lagos, Nigeria",3,2023-12-30 12:49:32.920650,False,Wednesday
TX6141,470486.4226287424,web,Windows,2024-10-28 12:49:32.900467,"London, UK",2,2023-12-02 12:49:32.920652,False,Monday
TX6142,463642.40862748335,POS,iOS,2024-10-21 12:49:32.900469,"Lagos, Nigeria",5,2024-01-01 12:49:32.920654,True,Monday
TX6143,101693.23746758097,POS,Android,2024-11-12 12:49:32.900471,"London, UK",7,2024-05-11 12:49:32.920656,True,Tuesday
TX6144,220675.35362750926,ATM,Android,2024-10-21 12:49:32.900473,"New York, USA",9,2024-01-06 12:49:32.920660,False,Monday
TX6145,281475.81283081305,mobile,Windows,2024-10-20 12:49:32.900474,"London, UK",9,2024-02-06 12:49:32.920662,False,Sunday
TX6146,6532.300069754617,ATM,iOS,2024-10-15 12:49:32.900476,"Berlin, Germany",8,2024-02-13 12:49:32.920664,False,Tuesday
TX6147,725977.6277011742,mobile,Android,2024-10-26 12:49:32.900478,"London, UK",3,2024-10-28 12:49:32.920666,False,Saturday
TX6148,409392.94659021695,web,iOS,2024-11-04 12:49:32.900480,"London, UK",2,2024-04-15 12:49:32.920668,False,Monday
TX6149,762335.0492583169,POS,Android,2024-11-01 12:49:32.900482,"London, UK",8,2024-06-11 12:49:32.920670,True,Friday
TX6150,205283.74402262614,web,Windows,2024-10-26 12:49:32.900484,"New York, USA",2,2024-07-16 12:49:32.920672,False,Saturday
